2025-06-12 03:23:49,190 - INFO - Собрано новых ссылок: 48, всего: 1080
2025-06-12 03:23:49,710 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:49,894 - INFO - Собрано новых ссылок: 48, всего: 1080
2025-06-12 03:23:50,420 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:50,622 - INFO - Собрано новых ссылок: 48, всего: 1080
2025-06-12 03:23:51,146 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:51,347 - INFO - Собрано новых ссылок: 48, всего: 1092
2025-06-12 03:23:51,874 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:52,083 - INFO - Собрано новых ссылок: 48, всего: 1092
2025-06-12 03:23:52,609 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:52,810 - INFO - Собрано новых ссылок: 48, всего: 1092
2025-06-12 03:23:53,333 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:53,523 - INFO - Собрано новых ссылок: 48, всего: 1092
2025-06-12 03:23:54,050 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:54,254 - INFO - Собрано новых ссылок: 48, всего: 1104
2025-06-12 03:23:54,776 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:54,955 - INFO - Собрано новых ссылок: 48, всего: 1104
2025-06-12 03:23:55,476 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:55,665 - INFO - Собрано новых ссылок: 48, всего: 1104
2025-06-12 03:23:56,193 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:56,394 - INFO - Собрано новых ссылок: 48, всего: 1116
2025-06-12 03:23:56,913 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:57,114 - INFO - Собрано новых ссылок: 48, всего: 1116
2025-06-12 03:23:57,637 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:57,870 - INFO - Собрано новых ссылок: 48, всего: 1116
2025-06-12 03:23:58,396 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:58,623 - INFO - Собрано новых ссылок: 48, всего: 1116
2025-06-12 03:23:59,149 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:23:59,354 - INFO - Собрано новых ссылок: 48, всего: 1128
2025-06-12 03:23:59,882 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:00,097 - INFO - Собрано новых ссылок: 48, всего: 1128
2025-06-12 03:24:00,627 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:00,830 - INFO - Собрано новых ссылок: 48, всего: 1128
2025-06-12 03:24:01,367 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:01,566 - INFO - Собрано новых ссылок: 48, всего: 1140
2025-06-12 03:24:02,087 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:02,270 - INFO - Собрано новых ссылок: 48, всего: 1140
2025-06-12 03:24:02,800 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:03,005 - INFO - Собрано новых ссылок: 48, всего: 1140
2025-06-12 03:24:03,530 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:03,715 - INFO - Собрано новых ссылок: 48, всего: 1152
2025-06-12 03:24:04,234 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:04,423 - INFO - Собрано новых ссылок: 48, всего: 1152
2025-06-12 03:24:04,985 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:05,206 - INFO - Собрано новых ссылок: 48, всего: 1152
2025-06-12 03:24:05,734 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:05,933 - INFO - Собрано новых ссылок: 48, всего: 1152
2025-06-12 03:24:06,496 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:06,697 - INFO - Собрано новых ссылок: 48, всего: 1164
2025-06-12 03:24:07,221 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:07,419 - INFO - Собрано новых ссылок: 48, всего: 1164
2025-06-12 03:24:07,956 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:08,167 - INFO - Собрано новых ссылок: 48, всего: 1164
2025-06-12 03:24:08,706 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:08,896 - INFO - Собрано новых ссылок: 48, всего: 1176
2025-06-12 03:24:09,422 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:09,621 - INFO - Собрано новых ссылок: 48, всего: 1176
2025-06-12 03:24:10,146 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:10,352 - INFO - Собрано новых ссылок: 48, всего: 1176
2025-06-12 03:24:10,873 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:11,074 - INFO - Собрано новых ссылок: 48, всего: 1176
2025-06-12 03:24:11,610 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:11,814 - INFO - Собрано новых ссылок: 48, всего: 1188
2025-06-12 03:24:12,359 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:12,561 - INFO - Собрано новых ссылок: 48, всего: 1188
2025-06-12 03:24:13,086 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:13,290 - INFO - Собрано новых ссылок: 48, всего: 1188
2025-06-12 03:24:13,821 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:14,023 - INFO - Собрано новых ссылок: 48, всего: 1200
2025-06-12 03:24:14,551 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:14,756 - INFO - Собрано новых ссылок: 48, всего: 1200
2025-06-12 03:24:15,291 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:15,492 - INFO - Собрано новых ссылок: 48, всего: 1200
2025-06-12 03:24:16,017 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:16,209 - INFO - Собрано новых ссылок: 48, всего: 1200
2025-06-12 03:24:16,737 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:16,942 - INFO - Собрано новых ссылок: 48, всего: 1212
2025-06-12 03:24:17,471 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:17,690 - INFO - Собрано новых ссылок: 48, всего: 1212
2025-06-12 03:24:18,216 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:18,429 - INFO - Собрано новых ссылок: 48, всего: 1212
2025-06-12 03:24:18,950 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:19,155 - INFO - Собрано новых ссылок: 48, всего: 1224
2025-06-12 03:24:19,674 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:19,863 - INFO - Собрано новых ссылок: 48, всего: 1224
2025-06-12 03:24:20,387 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:20,590 - INFO - Собрано новых ссылок: 48, всего: 1224
2025-06-12 03:24:21,120 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:21,318 - INFO - Собрано новых ссылок: 48, всего: 1224
2025-06-12 03:24:21,843 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:22,053 - INFO - Собрано новых ссылок: 48, всего: 1236
2025-06-12 03:24:22,579 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:22,790 - INFO - Собрано новых ссылок: 48, всего: 1236
2025-06-12 03:24:23,308 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:23,509 - INFO - Собрано новых ссылок: 48, всего: 1236
2025-06-12 03:24:24,045 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:24,253 - INFO - Собрано новых ссылок: 48, всего: 1248
2025-06-12 03:24:24,780 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:24,983 - INFO - Собрано новых ссылок: 48, всего: 1248
2025-06-12 03:24:25,506 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:25,714 - INFO - Собрано новых ссылок: 48, всего: 1248
2025-06-12 03:24:26,241 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:26,447 - INFO - Собрано новых ссылок: 48, всего: 1248
2025-06-12 03:24:27,002 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:27,206 - INFO - Собрано новых ссылок: 48, всего: 1260
2025-06-12 03:24:27,735 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:27,938 - INFO - Собрано новых ссылок: 48, всего: 1260
2025-06-12 03:24:28,460 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:28,648 - INFO - Собрано новых ссылок: 48, всего: 1260
2025-06-12 03:24:29,177 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:29,377 - INFO - Собрано новых ссылок: 48, всего: 1272
2025-06-12 03:24:29,901 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:30,104 - INFO - Собрано новых ссылок: 48, всего: 1272
2025-06-12 03:24:30,631 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:30,834 - INFO - Собрано новых ссылок: 48, всего: 1272
2025-06-12 03:24:31,363 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:31,573 - INFO - Собрано новых ссылок: 48, всего: 1284
2025-06-12 03:24:32,096 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:32,309 - INFO - Собрано новых ссылок: 48, всего: 1284
2025-06-12 03:24:32,835 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:33,034 - INFO - Собрано новых ссылок: 48, всего: 1284
2025-06-12 03:24:33,560 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:33,756 - INFO - Собрано новых ссылок: 48, всего: 1284
2025-06-12 03:24:34,281 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:34,493 - INFO - Собрано новых ссылок: 48, всего: 1296
2025-06-12 03:24:35,030 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:35,230 - INFO - Собрано новых ссылок: 48, всего: 1296
2025-06-12 03:24:35,749 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:35,948 - INFO - Собрано новых ссылок: 48, всего: 1296
2025-06-12 03:24:36,477 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:36,728 - INFO - Собрано новых ссылок: 48, всего: 1308
2025-06-12 03:24:37,263 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:37,464 - INFO - Собрано новых ссылок: 48, всего: 1308
2025-06-12 03:24:37,985 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:38,173 - INFO - Собрано новых ссылок: 48, всего: 1308
2025-06-12 03:24:38,702 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:38,904 - INFO - Собрано новых ссылок: 48, всего: 1308
2025-06-12 03:24:39,427 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:39,633 - INFO - Собрано новых ссылок: 48, всего: 1320
2025-06-12 03:24:40,159 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:40,361 - INFO - Собрано новых ссылок: 48, всего: 1320
2025-06-12 03:24:40,889 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:41,088 - INFO - Собрано новых ссылок: 48, всего: 1320
2025-06-12 03:24:41,614 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:41,817 - INFO - Собрано новых ссылок: 48, всего: 1332
2025-06-12 03:24:42,345 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:42,551 - INFO - Собрано новых ссылок: 48, всего: 1332
2025-06-12 03:24:43,114 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:43,325 - INFO - Собрано новых ссылок: 48, всего: 1332
2025-06-12 03:24:43,851 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:44,054 - INFO - Собрано новых ссылок: 48, всего: 1332
2025-06-12 03:24:44,581 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:44,788 - INFO - Собрано новых ссылок: 48, всего: 1344
2025-06-12 03:24:45,315 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:45,518 - INFO - Собрано новых ссылок: 48, всего: 1344
2025-06-12 03:24:46,059 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:46,251 - INFO - Собрано новых ссылок: 48, всего: 1344
2025-06-12 03:24:46,776 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:46,985 - INFO - Собрано новых ссылок: 48, всего: 1356
2025-06-12 03:24:47,509 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:47,712 - INFO - Собрано новых ссылок: 48, всего: 1356
2025-06-12 03:24:48,231 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:48,436 - INFO - Собрано новых ссылок: 48, всего: 1356
2025-06-12 03:24:48,964 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:49,169 - INFO - Собрано новых ссылок: 48, всего: 1356
2025-06-12 03:24:49,735 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:49,938 - INFO - Собрано новых ссылок: 48, всего: 1368
2025-06-12 03:24:50,485 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:50,691 - INFO - Собрано новых ссылок: 48, всего: 1368
2025-06-12 03:24:51,215 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:51,421 - INFO - Собрано новых ссылок: 48, всего: 1368
2025-06-12 03:24:51,949 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:52,145 - INFO - Собрано новых ссылок: 48, всего: 1380
2025-06-12 03:24:52,686 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:52,879 - INFO - Собрано новых ссылок: 48, всего: 1380
2025-06-12 03:24:53,398 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:53,602 - INFO - Собрано новых ссылок: 48, всего: 1380
2025-06-12 03:24:54,132 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:54,345 - INFO - Собрано новых ссылок: 48, всего: 1380
2025-06-12 03:24:54,871 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:55,063 - INFO - Собрано новых ссылок: 48, всего: 1392
2025-06-12 03:24:55,583 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:55,777 - INFO - Собрано новых ссылок: 48, всего: 1392
2025-06-12 03:24:56,313 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:56,514 - INFO - Собрано новых ссылок: 48, всего: 1392
2025-06-12 03:24:57,080 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:57,285 - INFO - Собрано новых ссылок: 48, всего: 1404
2025-06-12 03:24:57,828 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:58,036 - INFO - Собрано новых ссылок: 48, всего: 1404
2025-06-12 03:24:58,563 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:58,753 - INFO - Собрано новых ссылок: 48, всего: 1404
2025-06-12 03:24:59,314 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:24:59,520 - INFO - Собрано новых ссылок: 48, всего: 1404
2025-06-12 03:25:00,063 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:00,269 - INFO - Собрано новых ссылок: 48, всего: 1416
2025-06-12 03:25:00,791 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:00,987 - INFO - Собрано новых ссылок: 48, всего: 1416
2025-06-12 03:25:01,509 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:01,705 - INFO - Собрано новых ссылок: 48, всего: 1416
2025-06-12 03:25:02,229 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:02,435 - INFO - Собрано новых ссылок: 48, всего: 1428
2025-06-12 03:25:02,976 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:03,178 - INFO - Собрано новых ссылок: 48, всего: 1428
2025-06-12 03:25:03,705 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:03,914 - INFO - Собрано новых ссылок: 48, всего: 1428
2025-06-12 03:25:04,443 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:04,643 - INFO - Собрано новых ссылок: 48, всего: 1440
2025-06-12 03:25:05,182 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:05,392 - INFO - Собрано новых ссылок: 48, всего: 1440
2025-06-12 03:25:05,911 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:06,129 - INFO - Собрано новых ссылок: 48, всего: 1440
2025-06-12 03:25:06,648 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:06,853 - INFO - Собрано новых ссылок: 48, всего: 1440
2025-06-12 03:25:07,378 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:07,563 - INFO - Собрано новых ссылок: 48, всего: 1452
2025-06-12 03:25:08,088 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:08,289 - INFO - Собрано новых ссылок: 48, всего: 1452
2025-06-12 03:25:08,816 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:09,022 - INFO - Собрано новых ссылок: 48, всего: 1452
2025-06-12 03:25:09,552 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:09,761 - INFO - Собрано новых ссылок: 48, всего: 1464
2025-06-12 03:25:10,289 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:10,495 - INFO - Собрано новых ссылок: 48, всего: 1464
2025-06-12 03:25:11,023 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:11,215 - INFO - Собрано новых ссылок: 48, всего: 1464
2025-06-12 03:25:11,745 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:11,948 - INFO - Собрано новых ссылок: 48, всего: 1464
2025-06-12 03:25:12,477 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:12,671 - INFO - Собрано новых ссылок: 48, всего: 1476
2025-06-12 03:25:13,192 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:13,380 - INFO - Собрано новых ссылок: 48, всего: 1476
2025-06-12 03:25:13,907 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:14,102 - INFO - Собрано новых ссылок: 48, всего: 1476
2025-06-12 03:25:14,661 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:14,866 - INFO - Собрано новых ссылок: 48, всего: 1488
2025-06-12 03:25:15,394 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:15,602 - INFO - Собрано новых ссылок: 48, всего: 1488
2025-06-12 03:25:16,129 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:16,326 - INFO - Собрано новых ссылок: 48, всего: 1488
2025-06-12 03:25:16,852 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:17,059 - INFO - Собрано новых ссылок: 48, всего: 1488
2025-06-12 03:25:17,622 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:17,830 - INFO - Собрано новых ссылок: 48, всего: 1500
2025-06-12 03:25:18,350 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:18,576 - INFO - Собрано новых ссылок: 48, всего: 1500
2025-06-12 03:25:19,105 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:19,313 - INFO - Собрано новых ссылок: 48, всего: 1500
2025-06-12 03:25:19,843 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:20,051 - INFO - Собрано новых ссылок: 48, всего: 1512
2025-06-12 03:25:20,572 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:20,773 - INFO - Собрано новых ссылок: 48, всего: 1512
2025-06-12 03:25:21,301 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:21,507 - INFO - Собрано новых ссылок: 48, всего: 1512
2025-06-12 03:25:22,045 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:22,250 - INFO - Собрано новых ссылок: 48, всего: 1512
2025-06-12 03:25:22,797 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:23,000 - INFO - Собрано новых ссылок: 48, всего: 1524
2025-06-12 03:25:23,531 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:23,744 - INFO - Собрано новых ссылок: 48, всего: 1524
2025-06-12 03:25:24,271 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:24,473 - INFO - Собрано новых ссылок: 48, всего: 1524
2025-06-12 03:25:25,005 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:25,209 - INFO - Собрано новых ссылок: 48, всего: 1536
2025-06-12 03:25:25,736 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:25,940 - INFO - Собрано новых ссылок: 48, всего: 1536
2025-06-12 03:25:26,465 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:26,686 - INFO - Собрано новых ссылок: 48, всего: 1536
2025-06-12 03:25:27,214 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:27,416 - INFO - Собрано новых ссылок: 48, всего: 1536
2025-06-12 03:25:27,965 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:28,171 - INFO - Собрано новых ссылок: 48, всего: 1548
2025-06-12 03:25:28,709 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:28,891 - INFO - Собрано новых ссылок: 48, всего: 1548
2025-06-12 03:25:29,418 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:29,623 - INFO - Собрано новых ссылок: 48, всего: 1548
2025-06-12 03:25:30,151 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:30,359 - INFO - Собрано новых ссылок: 48, всего: 1560
2025-06-12 03:25:30,886 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:31,089 - INFO - Собрано новых ссылок: 48, всего: 1560
2025-06-12 03:25:31,618 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:31,816 - INFO - Собрано новых ссылок: 48, всего: 1560
2025-06-12 03:25:32,343 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:32,545 - INFO - Собрано новых ссылок: 48, всего: 1560
2025-06-12 03:25:33,089 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:33,294 - INFO - Собрано новых ссылок: 48, всего: 1572
2025-06-12 03:25:33,819 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:34,028 - INFO - Собрано новых ссылок: 48, всего: 1572
2025-06-12 03:25:34,593 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:34,794 - INFO - Собрано новых ссылок: 48, всего: 1572
2025-06-12 03:25:35,323 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:35,528 - INFO - Собрано новых ссылок: 48, всего: 1584
2025-06-12 03:25:36,058 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:36,257 - INFO - Собрано новых ссылок: 48, всего: 1584
2025-06-12 03:25:36,785 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:36,993 - INFO - Собрано новых ссылок: 48, всего: 1584
2025-06-12 03:25:37,519 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:37,722 - INFO - Собрано новых ссылок: 48, всего: 1584
2025-06-12 03:25:38,249 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:38,452 - INFO - Собрано новых ссылок: 48, всего: 1596
2025-06-12 03:25:38,976 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:39,172 - INFO - Собрано новых ссылок: 48, всего: 1596
2025-06-12 03:25:39,692 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:39,898 - INFO - Собрано новых ссылок: 48, всего: 1596
2025-06-12 03:25:40,429 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:40,634 - INFO - Собрано новых ссылок: 48, всего: 1608
2025-06-12 03:25:41,154 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:41,355 - INFO - Собрано новых ссылок: 48, всего: 1608
2025-06-12 03:25:41,882 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:42,102 - INFO - Собрано новых ссылок: 48, всего: 1608
2025-06-12 03:25:42,630 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:42,838 - INFO - Собрано новых ссылок: 48, всего: 1608
2025-06-12 03:25:43,368 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:43,568 - INFO - Собрано новых ссылок: 48, всего: 1620
2025-06-12 03:25:44,106 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:44,328 - INFO - Собрано новых ссылок: 48, всего: 1620
2025-06-12 03:25:44,854 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:45,046 - INFO - Собрано новых ссылок: 48, всего: 1620
2025-06-12 03:25:45,599 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:45,803 - INFO - Собрано новых ссылок: 48, всего: 1632
2025-06-12 03:25:46,328 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:46,520 - INFO - Собрано новых ссылок: 48, всего: 1632
2025-06-12 03:25:47,058 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:47,261 - INFO - Собрано новых ссылок: 48, всего: 1632
2025-06-12 03:25:47,803 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:48,008 - INFO - Собрано новых ссылок: 48, всего: 1632
2025-06-12 03:25:48,530 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:48,718 - INFO - Собрано новых ссылок: 48, всего: 1644
2025-06-12 03:25:49,247 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:49,455 - INFO - Собрано новых ссылок: 48, всего: 1644
2025-06-12 03:25:49,983 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:50,173 - INFO - Собрано новых ссылок: 48, всего: 1644
2025-06-12 03:25:50,701 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:50,903 - INFO - Собрано новых ссылок: 48, всего: 1656
2025-06-12 03:25:51,433 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:51,722 - INFO - Собрано новых ссылок: 48, всего: 1656
2025-06-12 03:25:52,248 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:52,451 - INFO - Собрано новых ссылок: 48, всего: 1656
2025-06-12 03:25:52,974 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:53,172 - INFO - Собрано новых ссылок: 48, всего: 1656
2025-06-12 03:25:53,700 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:53,903 - INFO - Собрано новых ссылок: 48, всего: 1668
2025-06-12 03:25:54,427 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:54,633 - INFO - Собрано новых ссылок: 48, всего: 1668
2025-06-12 03:25:55,160 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:55,361 - INFO - Собрано новых ссылок: 48, всего: 1668
2025-06-12 03:25:55,889 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:56,091 - INFO - Собрано новых ссылок: 48, всего: 1680
2025-06-12 03:25:56,620 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:56,823 - INFO - Собрано новых ссылок: 48, всего: 1680
2025-06-12 03:25:57,348 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:57,555 - INFO - Собрано новых ссылок: 48, всего: 1680
2025-06-12 03:25:58,086 - INFO - Найдено элементов на текущей итерации: 96
2025-06-12 03:25:58,276 - INFO - Собрано новых ссылок: 48, всего: 1680
2025-06-12 03:25:58,799 - INFO - Найдено элементов на текущей итерации: 96
